text_res_unit_nbr,Count
579,2
58,114
580,3
5800,1
581,4
582,10
583,2
584,1
585,2
586,4
587,2
588,4
589,3
58B,1
58D,1
59,101
590,2
591,1
592,3
594,4
595,4
596,2
597,2
5989,1
599,1
59B,1
59D,1
5A,89
5A-7,1
5A1,2
5A3,1
5A7,1
5B,80
5B4,1
5B6,1
5B9,2
5C,29
5D,26
5E,24
5F,15
5G,9
5H,8
5I,5
5J,4
5K,2
5L,2
5N,1
5O,1
5P,3
5Q,2
5R,2
5S,2
5T,1
5V,1
5W,1
5Z,1
6,2321
6-1,1
6-102,1
6-104,2
6-105,2
6-106,4
6-107,1
6-108,2
6-2,1
6-201,3
6-203,2
6-204,3
6-205,2
6-206,2
6-207,1
6-301,1
6-302,1
6-303,1
6-304,1
6-305,3
6-307,1
6-622,1
6-626A,1
6-635A,1
6-635B,1
6-B,1
6-D,1
6-G,1
6 - 207,1
6 APT23,1
60,101
600,25
6001,1
6002,4
6004,3
6005,1
6006,3
6007,1
6008,3
601,228
601-1,1
601 S D,1
6010,3
602,226
602D,1
603,196
604,205
605,173
6053,1
605A,1
606,172
60611C,1
607,164
608,134
609,115
609A,1
60A,1
60B,3
60D,1
61,131
610,115
6100,1
6101,22
6102,26
6103,20
6104,17
6105,18
6106,27
6107,17
6108,20
6109,9
610A,1
611,134
6110,5
6111,4
6112,8
6113,3
6114,3
6115,1
6116,2
6117,1
6119,4
611A,2
611B,1
612,163
612 HASH,1
612B,1
613,109
613B,1
614,116
6140,1
615,106
616,88
616A,1
617,76
618,60
618-1,1
619,27
62,102
620,41
6200,2
6201,28
6202,29
6203,29
6204,21
6205,28
6206,32
6207,21
6208,19
6209,8
621,50
621 C,1
6210,11
6211,6
6212,16
6213,5
6214,2
6216,4
6217,3
6218,1
6219,1
622,62
623,51
623C,1
624,47
625,43
625B,1
625C,1
626,41
627,32
627B,1
628,37
629,7
63,90
630,7
6300,1
6301,21
6302,15
6303,13
6303A,1
6303B,1
6304,16
6305,11
6306,14
6307,9
6308,13
6309,9
631,22
6310,10
6311,7
6312,9
6313,4
6314,2
6315,1
6316,3
6317,1
6318,1
6319,2
631A,1
632,22
632A,1
633,14
634,27
634B,1
635,27
635B,1
636,19
637,12
6373,1
638,17
639,5
63A,1
64,103
640,7
6401,7
6402,4
6404,4
6405,3
6406,8
6407,3
6408,3
6409,4
641,4
6410,5
6411,3
6412,7
6413,4
6414,1
6416,2
6417,2
642,4
643,3
644,3
6442H,1
646,1
648,2
649,1
65,105
650,2
652,1
653,1
653B,1
654,2
656,3
657,1
659,1
66,108
66-B,1
661,1
6617,1
66202,1
66215,1
6635,1
664,1
6647,1
665,3
666,2
6661,1
6669,1
67,78
670,2
671,1
674,1
67B,2
68,73
684,1
685,1
689,1
69,79
6A,65
6A1,1
6A2,1
6A7,1
6B,72
6B10,1
6B3,1
6B4,2
6B9,1
6C,21
6C6,1
6D,19
6E,12
6F,7
6G,6
6H,7
6I,2
6IK,4
6J,1
6K,2
6L,2
6M,1
6N,2
6O,1
6Q,3
6R,1
6S,1
6T,1
6W,3
6X,1
6Y,1
7,1886
7-1,1
7-101,2
7-102,2
7-103,1
7-104,1
7-105,1
7-106,3
7-202,2
7-203,3
7-204,4
7-206,2
7-305,1
7-308,1
7-722,1
7-723A,1
7-B,1
7-K,1
70,75
700,21
700-1,1
7001A,1
7001B,1
700A,1
700B,1
701,201
7015,1
702,205
703,173
704,170
705,154
706,148
706A,1
706E,1
707,121
707T,1
708,135
708B,1
708C,1
709,105
709A,1
709E,2
70A,1
70B,3
71,94
710,99
7101,17
7102,26
7103,20
7104,25
7105,9
7106,27
7107,11
7108,12
7109,8
711,134
7110,11
7111,8
7112,6
7113,1
7114,4
7115,2
7117,2
7119,2
712,118
712-2,1
7121,1
712A,1
713,91
7131,1
713B,1
714,108
715,79
715 E,1
715A,1
715B,1
715C,1
716,80
7160-2,1
717,60
717B,1
718,65
719,38
72,86
720,37
7200,1
7201,25
7202,21
7203,15
7204,22
7205,21
7206,20
7207,10
7208,17
7209,9
721,69
721 C,1
7210,9
7211,10
7212,8
7213,6
7214,3
7216,1
7217,3
7218,2
7219,1
721D,1
722,70
7220,1
7221,1
7222,1
723,65
7234,1
724,63
725,24
725C,1
726,36
727,22
728,38
729,11
729B,1
73,72
73-75,1
730,9
7301,12
7302,9
7303,13
7304,9
7305,12
7306,16
7307,9
7308,5
7309,7
731,28
7310,7
7311,7
7312,8
7313,3
7314,7
7315,2
7316,2
7317,3
7318,3
7319,1
732,24
7321,1
7322,1
733,14
733A,1
734,20
734-A,1
734-B,1
735,13
736,22
737,17
738,16
739,5
73A,1
74,79
740,6
7400,1
7401,6
7402,11
7403,6
7404,7
7405,2
7406,4
7408,3
7409,3
741,2
7410,2
7411,5
7412,4
7413,2
7414,1
742,2
745,1
746,2
747,2
749,2
749 D,1
7494,1
74A,1
75,84
751,2
751 B,1
753,1
754-3,1
755,2
757,1
758,1
759,2
75A,1
75B,2
76,83
760,1
764,2
765,1
76A,1
76B,1
77,48
774,1
778,1
77A,1
77B,3
78,75
783,1
78B,1
79,58
792,1
795,1
797,1
798,2
7A,50
7B,67
7B7,1
7B8,1
7C,26
7D,22
7E,17
7F,16
7G,4
7H,7
7I,4
7J,2
7K,1
7L,1
7M,5
7N,3
7O,1
7P,4
7Q,3
7R,1
7U,1
7W,2
7Z,1
8,1856
8-101,2
8-102,2
8-103,1
8-105,1
8-108,1
8-11,1
8-203,2
8-204,4
8-206,2
8-301,1
8-303,1
8-31,1
8-814,1
8-838C,1
8-B,1
8-I,1
8 - 304,1
8 APT29,1
8 B,2
80,56
800,20
801,178
802,173
802-14,1
8022,4
802A,1
803,183
804,152
8048,2
805,153
806,137
807,119
808,109
809,86
809B,1
81,89
810,77
8100,1
8101,15
8102,23
8103,19
8104,15
8105,14
8106,22
8107,11
8108,16
8109,5
811,119
8110,9
8111,7
8112,6
8113,3
8114,1
8115,2
8116,1
8118,1
812,110
8120,3
8121,2
8123,2
813,81
8133,1
814,92
815,58
816,82
817,44
818,60
819,22
8195,1
82,83
820,24
8200,2
8201,20
8202,20
8203,22
8204,18
8205,22
8206,18
8207,8
8208,13
8209,4
821,59
8210,5
8211,5
8212,6
8213,11
8214,2
8217,5
8218,1
8219,1
822,57
8221,1
8222,1
8223,1
822A,1
822C,1
823,51
824,63
825,29
8252,1
825A,1
826,21
827,31
828,26
829,7
82A,1
83,84
830,4
8300,2
8301,4
8302,9
8303,6
8304,9
8305,9
8306,7
8307,4
8308,13
8309,8
831,26
8310,8
8311,4
8312,2
8313,3
8314,5
8316,1
8319,1
832,24
8320,2
8322,1
833,22
834,16
834-B,1
835,13
836,19
837,12
838,10
839,4
83B,2
84,77
8401,2
8402,6
8403,1
8404,3
8405,3
8406,4
8407,3
8408,3
8409,2
841,1
8410,4
8412,1
8413,2
8414,2
842,1
844,1
846,2
847,2
849,4
8490C,1
8499,1
84B,1
85,67
850,1
852,2
853,2
854,1
859,2
86,67
87,63
8708,1
872,1
8737,1
8745,1
8748,1
8749,1
8755,1
8757,1
8759,2
8767,2
877,1
878,1
8783,1
88,59
8801,1
8803,2
8807,1
8810,1
8823C,1
8829,1
885,1
88A,1
89,66
8902,1
891,1
895,1
897,1
899,1
8A,52
8A1,1
8A2,1
8B,64
8C,30
8C11,1
8C5,1
8C6,1
8D,16
8E,10
8F,14
8G,4
8H,3
8I,2
8J,2
8K,2
8L,1
8M,2
8N,1
8O,1
8R,1
8U,1
8W,2
9,1346
9-1,1
9-101,4
9-102,1
9-103,4
9-104,3
9-105,2
9-106,2
9-202,1
9-203,1
9-206,1
9-302,1
9-304,2
9-305,1
9-306,1
9-931,1
9-931C,1
9-933,1
9-G,1
9 APT 4,1
9#2206,1
90,52
900,20
900A,1
900B,1
901,164
901C,1
902,157
903,131
9038,1
904,149
905,113
905A,1
906,104
907,78
908,96
909,67
91,74
910,59
9101,16
9102,18
9103,11
9104,17
9105,15
9106,22
9107,11
9108,12
9109,3
911,95
9110,5
9111,4
9112,9
9114,3
9115,2
9117,2
9118,6
9119,3
912,95
9120,1
9121,2
9122,1
9123,1
913,67
9134,1
914,63
915,66
916,54
917,47
917-B,1
918,35
919,20
91B,1
92,58
920,18
9201,18
9202,14
9203,17
9204,21
9205,15
9206,16
9207,8
9208,11
9209,7
921,53
921 C,1
9210,7
9211,4
9212,7
9213,4
9214,1
9215,2
9216,2
9217,2
9219,1
921B,1
922,54
9221,7
9222,1
9223,1
9227,1
923,55
924,62
925,18
925A,1
926,24
927,26
928,21
9283,1
929,7
93,82
930,1
9301,6
9302,5
9303,5
9304,11
9305,5
9306,4
9307,6
9308,1
9309,3
931,21
9310,3
9311,3
9312,4
9313,2
9314,3
9315,2
9316,3
9317,3
9318,5
9319,2
932,19
9320,1
9321,2
9322,3
932C,1
933,18
934,15
934B,1
935,16
9357,2
936,15
937,15
938,10
939,4
94,67
940,3
9409,1
941,3
9410,1
942,1
943,2
944,1
946,5
947B,1
95,72
951,1
958,1
9584,2
95A,2
95B,2
96,56
961,1
96B,1
97,72
98,56
981,1
985,1
989,1
99,48
9909,1
99A,4
99B,1
99C,1
9A,48
9A7,1
9A8,1
9B,38
9B4,1
9B6,1
9B9,1
9BC,2
9C,28
9D,15
9E,5
9EF,1
9F,8
9G,2
9H,3
9I,2
9IK,1
9J,2
9K,3
9L,1
9M,1
9N,2
9P,2
9Q,1
9R,2
9T,1
9U,4
9W,4
9Z,2
A,5798
A-02,3
A-03,2
A-04,1
A-06,1
A-07,2
A-08,1
A-09,1
A-1,9
A-10,3
A-101,2
A-104,2
A-105,1
A-107,1
A-11,4
A-12,1
A-13,2
A-14,3
A-15,2
A-16,1
A-17,1
A-2,6
A-200,1
A-201,4
A-207,1
A-24,1
A-26,1
A-3,11
A-302,1
A-3040,1
A-349,1
A-38,1
A-4,11
A-405,1
A-407,1
A-42,1
A-424,1
A-49,1
A-5,4
A-6,6
A-63,1
A-64,1
A-7,3
A-8,4
A-808,1
A-87,1
A-9,1
A - 1,1
A 103,1
A 13,1
A 15,1
A 2,1
A 201,1
A 206,1
A 307,1
A 308,1
A 4,2
A 402,1
A 5,1
A BOX7,1
A/13,1
A001,2
A002,1
A003,1
A004,2
A007,1
A01,2
A03,3
A04,1
A05,2
A06,2
A07,2
A08,4
A09,1
A1,147
A1-202,2
A1-203,1
A1-301,1
A1-302,2
A1-303,1
A1-304,1
A10,18
A100,2
A1001,3
A1002,1
A1003,1
A1004,1
A1005,1
A1007,1
A1009,1
A101,17
A1010,1
A102,22
A103,16
A104,15
A105,15
A105A,1
A106,19
A107,10
A108,8
A109,2
A11,32
A110,4
A1102,1
A1104,1
A1106,1
A1107,1
A111,3
A112,3
A113,4
A11301,1
A12,33
A120,2
A1201,1
A1202,1
A1203,1
A1204,1
A1206,1
A1207,1
A1208,1
A1209,1
A124,1
A127,1
A12A,1
A13,14
A1301,2
A1302,3
A1303,2
A1305,4
A1306,1
A14,31
A140,1
A1403,1
A1404,5
A1405,5
A1406,4
A15,26
A1501,4
A1503,3
A1504,4
A1505,4
A1506,2
A16,11
A165,1
A17,8
A18,15
A19,7
A2,124
A2-3,1
A20,15
A200,2
A201,13
A2012,1
A202,13
A2020,1
A203,23
A20321,1
A204,17
A2040,1
A205,14
A206,18
A207,16
A208,15
A20812,1
A209,4
A21,11
A210,2
A21001,1
A211,1
A212,2
A2120,1
A212E,1
A213,2
A215,1
A218,1
A2190,1
A22,10
A221,1
A23,8
A2301,4
A2302,2
A2303,4
A2304,1
A2305,1
A2306,3
A23A,1
A24,11
A2402,3
A2404,1
A2405,1
A2406,1
A25,7
A2501,6
A2503,1
A2504,3
A2505,3
A2506,1
A26,7
A27,2
A28,10
A29,2
A2B,1
A3,114
A30,7
A300,1
A301,16
A3011,1
A301A,1
A302,8
A30202,1
A303,12
A304,16
A305,13
A306,9
A307,10
A308,12
A309,7
A3090,1
A31,2
A310,7
A311,5
A312,2
A313,2
A314,1
A32,9
A320,1
A32101,1
A322,1
A328,1
A33,4
A34,4
A35,10
A353,1
A36,5
A37,4
A38,3
A39,3
A4,104
A40,6
A401,7
A402,1
A403,1
A404,3
A405,3
A4052,1
A406,2
A407,6
A40722,1
A408,4
A409,2
A41,2
A410,2
A411,6
A412,2
A41202,1
A4190,1
A42,4
A42102,1
A43,1
A44,3
A45,2
A46,2
A48,1
A49,1
A5,65
A50,1
A5011,1
A5012,1
A503,1
A504,1
A509,1
A510,2
A51201,1
A516,1
A519,1
A53,2
A54,1
A546,1
A55,7
A552,1
A559,1
A56,3
A57,4
A58,1
A59,3
A6,77
A60,3
A601,1
A602,1
A603,1
A604,1
A606,1
A607,2
A608,1
A61,6
A610,1
A612,1
A63,1
A64,1
A65,1
A66,1
A67,1
A68,1
A69,1
A7,57
A701,1
A702,1
A705,1
A71,3
A720,1
A73,1
A74,4
A75,4
A76,3
A77,1
A78,2
A79,3
A8,41
A80,2
A801,1
A802,1
A803,1
A806,1
A809,1
A81,2
A810,1
A82,2
A84,2
A85,2
A86,1
A87,1
A88,1
A89,1
A9,25
A90,1
A903,1
A904,1
A905,1
A909,1
A92,2
A93,1
A935,1
A94,2
AA,2
AA-1,1
AA-3,1
AA-6,2
AA11,2
AA12,1
AA15,1
AA17,1
AA2,2
AA3,2
AA5,5
AA6,2
AA7,1
AA9,1
AB,2
AC,2
AD,2
AG1,1
AL-26,1
AL-D11,1
AL 31,1
AL114,1
AL14,2
AL202,1
AL21,2
AL310,1
AP49,1
APT,3
APT #1,1
APT 0,1
APT 1,7
APT 10,1
APT 103,1
APT 105,1
APT 106,1
APT 109,1
APT 113,1
APT 114,1
APT 117,1
APT 12,1
APT 121,1
APT 15,2
APT 1A,1
APT 2,3
APT 201,2
APT 202,1
APT 203,3
APT 207,2
APT 209,2
APT 212,2
APT 215,2
APT 216,1
APT 2A6,1
APT 2D,1
APT 3,3
APT 321,1
APT 322,1
APT 3A,1
APT 4,2
APT 407,1
APT 41,1
APT 4D,1
APT 5,2
APT 6,1
APT 63,1
APT 7,7
APT 8,3
APT A,2
APT C,1
APT E4,1
APT32,1
APTD,1
ASPEN 7,1
ASPEN12,1
b,2
B,5497
B-04,1
B-05,1
B-06,2
B-09,1
B-1,5
B-1-7,1
B-10,3
B-101,2
B-102,1
B-107,1
B-108,1
B-11,1
B-12,4
B-13,2
B-18,1
B-19,1
B-2,5
B-202,3
B-203,1
B-204,2
B-206,1
B-208,1
B-21,1
B-23,1
B-24,1
B-3,6
B-302,3
B-310,1
B-33,2
B-34,1
B-39,1
B-4,11
B-5,3
B-6,3
B-7,3
B-8,4
B-9,1
B-UPSTAIRS,1
B - 10,1
B 01,1
B 101,1
B 108,1
B 11,1
B 202,1
B 206,1
B 212,1
B 3,1
B 40,2
B 401,1
B 501,1
B 706,1
B 909,1
B UPPR,1
B!,1
B#23,1
B/APT 2,1
B0,1
B0031,1
B0032,1
B005,1
B007,1
B01,5
B01003,1
B012,1
B0150,1
B02,1
B023,1
B03,1
B04,2
B05,1
B06,4
B08,2
B09,1
B1,150
B10,29
B1003,1
B1004,1
B1006,1
B1007,1
B101,26
B1010,1
B102,21
B103,24
B104,16
B105,14
B1050,1
B106,14
B107,6
B108,16
B109,6
B11,36
B110,9
B1101,1
B1106,1
B1108,1
B111,5
B1110,1
B11101,1
B1112,1
B112,3
B11222,1
B113,4
B1130-1,1
B114,1
B115,2
B116,1
B119,2
B12,36
B120,1
B1203,2
B1205,1
B1206,1
B1207,1
B1209,1
B1210,1
B1211,1
B1212,1
B13,31
B14,15
B15,22
B16,17
B17,13
B18,13
B19,10
B2,131
B20,9
B200,1
B201,28
B202,19
B20202,2
B203,20
B204,16
B205,15
B20502,1
B206,7
B207,12
B208,9
B209,10
B21,8
B210,8
B211,5
B212,10
B213,6
B214,2
B214E,1
B215,2
B216,2
B217,1
B218,1
B22,13
B221,1
B222,1
B223,2
B223B,1
B23,5
B24,16
B25,9
B26,9
B27,7
B28,3
B29,1
B3,120
B30,6
B301,16
B302,11
B302A,1
B303,13
B3031-3,1
B3032,1
B304,14
B305,6
B306,9
B307,7
B308,4
B309,7
B31,6
B310,5
B310B,1
B311,4
B312,3
B313,1
B3141,1
B315,1
B31611,1
B3162,1
B32,7
B33,6
B33121,1
B34,3
B35,4
B36,1
B37,2
B38,2
B39,1
B4,119
B400,2
B401,4
B402,1
B40201,2
B403,3
B40321,1
B404,2
B405,3
B406,2
B407,2
B409,2
B41,2
B411,1
B412,2
B413,4
B4130,1
B45,2
B46,1
B49,2
B5,87
B502,1
B504,1
B507,1
B51,1
B510,1
B512,1
B52,1
B54,1
B6,79
B601,1
B602,1
B603,1
B607,1
B609,1
B610,1
B611,1
B612,1
B7,69
B701,1
B702,1
B703,1
B704,1
B707,1
B708,1
B709,1
B711,1
B712,1
B77,1
B8,46
B802,1
B807,3
B808,1
B810,1
B812,1
B9,42
B906,1
B907,1
B910,1
B911,2
B912,1
BAS-E,1
BASE,3
BASEMENT,3
BASMENT,1
BB,1
BB1,1
BB2,2
BB4,2
BB6,1
BB8,2
BE,1
BE 213,1
BE 319,1
BE223,1
BE227,1
BE336,1
BH1,1
BI,1
BIRCH COTT,1
BSMT,6
BW,1
BX162,1
BX3,1
BX7,1
C,2817
C-00422,1
C-01,2
C-05,1
C-07,1
C-1,7
C-10,1
C-101,4
C-106,1
C-108,1
C-109,1
C-11,2
C-12,1
C-14,1
C-15,2
C-16,1
C-17,1
C-19,2
C-2,13
C-202,1
C-203,2
C-204,1
C-206,1
C-207,1
C-21,1
C-213,1
C-219,1
C-22,2
C-24,2
C-27,1
C-3,5
C-302,1
C-308,1
C-31,1
C-4,8
C-40,1
C-408,1
C-412,1
C-5,6
C-6,5
C-7,5
C-8,6
C-9,2
C-C405,1
C 1,1
C 10,1
C 18,1
C 2,1
C 203,1
C 204,1
C 205,1
C 21,1
C 28,1
C 300,1
C 407,1
C 8,1
C001,2
C001-A,1
C003B,1
C006,1
C006-B,1
C006A,2
C006B,1
C007,1
C007A,1
C009B,1
C01,3
C01001,1
C010A,1
C02,3
C035,1
C05,2
C06,3
C07,2
C08,2
C09,2
C09011,1
C1,124
C10,43
C100,1
C1001,4
C1002,3
C1003,2
C1004,2
C101,11
C1012,1
C102,9
C10202,1
C103,8
C10301,1
C104,14
C105,7
C10502,1
C106,14
C106B,1
C107,17
C108,12
C109,1
C11,36
C110,5
C1100,1
C11011,1
C111,2
C112,1
C113,3
C116,2
C117,3
C118,1
C119,3
C12,38
C120,1
C121,2
C122,1
C124,1
C128,1
C13,25
C14,21
C143,1
C145,1
C15,21
C16,16
C17,12
C18,11
C19,9
C2,115
C20,11
C200,1
C201,19
C202,17
C20201,1
C203,13
C204,13
C205,21
C206,11
C207,14
C208,10
C209,4
C21,15
C210,2
C211,3
C212,4
C213,3
C214,2
C215,1
C216,2
C217,2
C218,1
C219,1
C22,6
C2200,1
C23,6
C233,1
C237,1
C24,14
C25,7
C26,3
C27,9
C28,7
C29,4
C3,103
C30,5
C300,1
C301,12
C302,10
C303,16
C304,13
C3041,2
C305,11
C306,8
C306B,1
C307,4
C308,8
C309,2
C31,6
C310,6
C311,2
C312,4
C313,3
C316,1
C316U,1
C319,1
C32,10
C320,1
C321,1
C322,2
C326,1
C33,5
C330,1
C34,6
C343,1
C35,4
C36,8
C37,4
C38,3
C39,6
C4,89
C40,3
C401,3
C402,1
C404,3
C405,2
C406,3
C407,3
C408,1
C409,2
C41,3
C410,3
C412,1
C413,1
C415,1
C42,1
C43,1
C44,1
C45,2
C47,1
C48,2
C5,67
C50,2
C509,1
C51,1
C510,1
C511,1
C52,2
C53,1
C54,4
C55,4
C56,1
C58,1
C59,1
C6,70
C608,1
C60B,1
C61,4
C7,56
C7-A,1
C8,52
C8 A,1
C9,30
CA,1
CA1,1
CB,1
CC,4
CC11,1
CC4,1
CC6,1
CC7,1
CC8,1
CD,1
CH201,1
CH202,1
CH204,1
CLUB,2
COV-221,1
CT,3
D,2279
D-003,1
D-01,1
D-05,1
D-06,1
D-1,6
D-101,1
D-103,1
D-108,1
D-109,1
D-11,2
D-111,1
D-12,2
D-13,1
D-15,2
D-16,1
D-17,1
D-18,5
D-2,6
D-20,1
D-202,1
D-206,1
D-208,1
D-23,2
D-28,1
D-29,1
D-3,5
D-307,1
D-4,9
D-41,1
D-5,4
D-607A,1
D-65,1
D-68,1
D-69,1
D-7,2
D-8,3
D-D,1
D 10,1
D 2,1
D 202,1
D 3,2
D 6,2
D001,1
D006,1
D01,1
D02,4
D03,4
D04,2
D04010,1
D046,1
D04A,1
D05,2
D06,5
D08,1
D09,1
D1,93
D1-202,1
D10,23
D1001,1
D1003,2
D101,11
D102,8
D103,15
D104,13
D105,5
D106,11
D107,9
D108,5
D11,32
D1106,1
D111,2
D112,1
D113,1
D114,1
D11602,1
D12,26
D125,1
D126,1
D127,2
D128,1
D129,1
D12A,1
D13,21
D130,2
D14,20
D15,16
D156,1
D16,13
D17,7
D18,5
D19,8
D2,121
D20,5
D200,4
D201,14
D202,8
D203,7
D20311,1
D204,20
D205,6
D206,7
D207,8
D208,8
D21,11
D210,1
D211,1
D216,1
D217,2
D218,2
D22,12
D220,1
D224,1
D225,1
D228,1
D23,9
D230,2
D231,1
D231C,1
D233A,1
D239,1
D24,9
D240,1
D249,1
D25,5
D26,7
D27,7
D28,8
D29,4
D3,88
D30,2
D301,8
D302,9
D303,3
D30302.1,1
D304,5
D305,4
D305A,1
D306,2
D306A,1
D307,6
D3071,1
D308,9
D31,5
D310,3
D311,1
D312,2
D317,1
D318,1
D32,4
D324,2
D325,1
D326,1
D327,2
D329,1
D33,1
D330,1
D3336,1
D34,4
D35,3
D36,1
D37,8
D38,2
D4,96
D40,3
D402,4
D403,1
D404,3
D405,1
D40504,1
D406,2
D407,2
D408,1
D4082,1
D409,1
D41,1
D410,3
D412,2
D413,1
D414,1
D415,1
D416,1
D417,1
D418,2
D42,2
D420,1
D421,1
D43,4
D44,1
D45,3
D46,5
D47,2
D48,1
D5,65
D50,3
D501,1
D50201,1
D503,1
D504,1
D50422,1
D505,1
D506,1
D507,1
D508,1
D509,1
D5090.2,1
D50901,1
D51,1
D510,1
D57,1
D59,1
D5H,1
D6,56
D62,1
D63,2
D65,2
D67,1
D68,1
D69,1
D7,46
D70,1
D74,1
D75,1
D78,1
D79,2
D8,35
D80,1
D81,1
D8101,1
D84,1
D85,1
D9,21
DC,1
DD1,3
DD2,1
DD4,3
DD5,1
DD6,1
DD7,2
DH-202,1
DL719,1
DORM A,1
DOWNS-336,1
DOWNSTAIRS,1
DW4,1
DXC,1
E,958
E-02,1
E-1,4
E-101,1
E-106,2
E-110,1
E-12,1
E-13,1
E-131,1
E-14,2
E-15,2
E-16,2
E-1A,1
E-2,4
E-202,1
E-204,1
E-21,1
E-24,1
E-3,6
E-36,1
E-4,6
E-5,3
E-6,4
E-7,6
E-8,2
E-9,1
E 144,1
E 18,2
E 205,1
E 6,1
E001,2
E002,1
E003,1
E007,1
E01,1
E02,3
E04,3
E05,1
E053,1
E057,1
E06,1
E07,1
E08,1
E09,2
E1,88
E10,28
E1002,3
E101,17
E102,10
E103,9
E104,15
E105,13
E106,7
E106A,1
E107,10
E108,10
E109,5
E11,28
E110,4
E111,3
E112,4
E113,1
E114,3
E115,2
E116,2
E117,2
E118,6
E12,17
E120,1
E1201,3
E1202,1
E1203,2
E1205,2
E1206,1
E1207,1
E1208,2
E1209,2
E121,2
E1210,1
E1211,2
E1212,1
E1213,2
E1214,3
E1215,6
E1216,5
E1217,3
E1218,5
E1219,3
E122,1
E1220,4
E1221,4
E1222,3
E1223,1
E1224,4
E1225,4
E1226,2
E1227,2
E123,1
E124,3
E126,4
E127,1
E129,3
E13,15
E130,4
E131,5
E132,2
E133,2
E134,1
E135,3
E136,2
E137,2
E138,1
E139,1
E13X,1
E14,15
E142,1
E144,1
E145,2
E148,1
E149,1
E15,21
E151,1
E152,1
E156,2
E157,1
E159,3
E16,15
E17,4
E18,5
E19,4
E1B,1
E1C,1
E1E,1
E1F,2
E1W,1
E2,108
E20,12
E201,13
E202,8
E202A,1
E203,7
E204,9
E205,15
E206,7
E207,7
E208,7
E208B,1
E209,2
E21,14
E210,2
E2108,1
E211,2
E212,1
E213,1
E214,1
E216,3
E217,1
E219,1
E22,11
E220,2
E2201,7
E2202,4
E2203,4
E2204,7
E2205,4
E2206,3
E2207,2
E2208,4
E2209,4
E221,1
E2210,3
E2211,2
E2212,2
E2213,2
E2214,1
E2215,1
E2216,2
E2217,1
E2218,4
E2219,3
E222,1
E2220,3
E2221,4
E2222,2
E2223,3
E2224,6
E2225,1
E2228,1
E224,1
E225,4
E226,3
E229,2
E23,10
E230,2
E231,2
E232,1
E234,1
E235,1
E236,1
E24,10
E25,6
E26,5
E27,3
E28,2
E29,3
E2A,1
E2B,1
E2C,1
E2E,1
E2G,2
E2H,1
E3,77
E30,4
E301,3
E302,7
E303,3
E303B,1
E304,6
E305,6
E306,5
E307,4
E308,6
E309,2
E31,3
E310,2
E311,1
E312,4
E316,2
E317,2
E319,1
E32,3
E321,1
E322,1
E324,2
E327,2
E33,6
E330,2
E331,2
E333,2
E334,1
E335,1
E336,2
E34,2
E343,1
E35,5
E36,1
E37,6
E3A,1
E3B,1
E3C,1
E3F,1
E3G,2
E4,76
E40,2
E41,4
E42,3
E46,1
E47,2
E49,1
E4B,1
E4D,2
E4G,2
E5,53
E50,8
E501,1
E503,1
E504,3
E505,1
E506,2
E507,2
E508,1
E51,2
E510,2
E512,1
E513,2
E514,1
E515,1
E517,2
E518,1
E519,2
E52,3
E520,1
E521,1
E523,3
E524,1
E53,2
E54,1
E56,5
E57,1
E58,2
E59,3
E5C,2
E5D,1
E5E,1
E5H,1
E6,40
E60,3
E61,2
E64,1
E65,1
E68,1
E6A,1
E6C,2
E6E,1
E6F,1
E6G,1
E6H,2
E6X,1
E7,47
E72,1
E77,1
E79,3
E8,37
E80,1
E81,2
E86,2
E87,1
E88,3
E89,2
E9,20
E90,1
E92,2
E93,3
E95,2
E97,3
E98,3
E99,3
EA,2
EAST,3
EAST 8C,1
EB,1
EC,1
ED,1
EE-1,1
EE2,1
EE3,1
EE4,1
EE6,1
EE8,2
EL 412,1
ELL-957,1
ELL 758,1
ELLS,1
ELLSWORTH,1
EV123,2
EV135,1
EV137,1
EV140,1
EV218,1
EW12,1
EW13,2
EW14,2
EW16,1
EW21,1
EW24,1
F,778
F- 310,1
F-1,2
F-10,3
F-101,1
F-107,1
F-13,1
F-14,1
F-17,1
F-18,1
F-2,2
F-203,1
F-3,3
F-309,1
F-33,1
F-35,1
F-37,1
F-4,4
F-5,1
F-6,2
F-610,1
F-7,1
F-D,1
F 1,2
F`12,1
F001,2
F002,1
F003,1
F004,1
F005,1
F006,4
F01,4
F02,3
F03,4
F04,1
F05,1
F06,2
F067,1
F07,1
F09,1
F1,58
F1 2W,1
F10,14
F100,1
F1001,4
F1002,3
F1003,2
F1004,3
F101,12
F102,7
F103,9
F104,10
F105,7
F106,6
F107,6
F108,4
F109,2
F11,22
F110,5
F111,2
F112,2
F12,12
F124,1
F13,12
F139,1
F14,15
F140,1
F143,2
F144,1
F145,2
F15,9
F15B,1
F16,19
F168,1
F17,6
F18,6
F19,4
F2,84
F20,4
F201,7
F202,11
F203,6
F204,12
F205,7
F206,4
F207,7
F208,3
F209,1
F21,3
F210,2
F211,2
F212,3
F22,6
F23,5
F238,1
F24,12
F240,2
F241,1
F243,1
F25,5
F26,2
F27,2
F28,2
F29,1
F3,54
F30,2
F301,2
F302,5
F303,6
F304,4
F305,7
F306,4
F307,3
F308,4
F309,1
F31,4
F311,2
F312,2
F32,2
F33,3
F338,1
F339,1
F34,1
F340,3
F341,1
F342,2
F343,1
F344,1
