text_election_code_9,Count
MB0416,79
MB0506,128
MB0508,227
MB0513,55
MB0516,129
MB0517,1491
MB0518,3266
MB0519,2153
MB0607,87
MB0611,121
MB0613,1251
MB0615,190
MB0616,1599
MB0618,376
MB0619,234
MB0711,56
MB0719,34
MB0807,13
MB0907,226
MB0915,184
MB0916,364
MB0917,186
MB0918,951
MB0919,719
MB1007,556
MB1013,1357
MB1107,287
MB1109,32
MB1113,1143
MB112,7
MB1205,870
MB1211,68
MB1213,66
MB1301,53
MB1302,102
MB1501,173
MB15B,29
MB1601,72
MB17,427
MB1701,159
MB17LA,158
MB1901,163
MB1995,12
MB2000,2
MB2005,35
MB2006,102
MB2007,389
MB2008,105
MB2009,464
MB2010,99
MB2011,78
MB2012,125
MB2013,506
MB2014,897
MB2015,2292
MB2016,964
MB2017,507
MB2018,260
MB2019,624
MB2020,473
MB229,1476
MB231,244
MB232,426
MB233,1478
MB240,2
MB242,8
MB263,48
MB293,44
MB305,747
MB3408,98
MB360,24
MB368,216
MB383,46
MB394,100
MB396,47
MB398,5
MB402,185
MB415,29
MB416,159
MB437,809
MB438,3
MB4604,39
MB464,167
MB468,3
MB490,206
MB501,862
MB509,15
MB5116,215
MB512,2470
MB5398,31
MB5410,103
MB5411,60
MB6115,547
MB615,127
MB6215,104
MB9410,14
MBAL06,8
MBAU06,32
MBAUG,132
MBBE07,140
MBBE09,32
MBD423,69
MBHD07,22
MBM,2
MBMV06,24
MBNCO,3
MBOCA,10
MBPC09,27
MBREC,29
MBS437,2
MBS615,2
MBSB09,12
MBSD07,107
MBSE09,1
MBSLS,8
MBST06,107
MBST17,22
PP0001,3
PP1992,43
PR0001,16
PR004,1
PR031,2
PR051,2
PR1986,10
PR1988,14
PR1990,101
PR1992,209
PR1994,295
PR1996,794
PR1998,701
PR2000,1125
PR2002,1414
PR2004,3346
PR2006,1682
PR2007,4
PR2008,3908
PR2010,7506
PR2012,10458
PR2014,13775
PR2016,34963
PR2018,62326
PR2020,17994
PR2250,39
PR2259,13
PR2260,1
PR2270,26
PR2289,9
PR3105,27
PR3204,5
PR3293,5
PR3299,10
PR4792,1
PR8200,3
PR8229,2
PR8288,10
PR8784,1
PR955,1
PR971,4
PR991,2
PRHC06,6
PRPC06,1
SP,222
SP'16,9
SP 389,69
SP000,26
SP0002,9
SP0003,3
SP0004,12
SP0005,1
SP0006,19
SP0007,53
SP001,39
SP0012,26
SP0014,7
SP002,20
SP0041,6
SP01,27
SP0101,36
SP0103,32
SP0105,5
SP011,28
SP0111,10
SP0112,309
SP012,16
SP0121,8
SP013,7
SP015,9
SP0197,8
SP02,5
SP0201,4
SP0202,5
SP0203,1
SP021,50
SP0212,4
SP0217,6
SP0218,179
SP0219,20
SP0223,1
SP024,3
SP0291,3
SP0293,8
SP0296,4
SP0297,3
SP0299,16
SP0301,28
SP0304,8
SP0305,13
SP0306,16
SP031,5
SP0310,1
SP0316,65
SP0319,6
SP033,298
SP034,23
SP0387,1
SP0388,39
SP0399,1
SP0400,2
SP0401,3
SP0402,1
SP0403,5
SP0405,94
SP0406,20
SP0408,10
SP041,5
SP0410,110
SP0412,2
SP0417,82
SP0419,119
SP0421,1
SP0423,2
SP0425,4
SP043,283
SP0489,259
SP0495,5
SP0497,2
SP0499,3
SP0500,1
SP0501,1
SP0503,19
SP0504,1
SP0505,82
SP051,498
SP0510,213
SP0512,28
SP0514,6
SP0516,1
SP0517,145
SP052,46
SP053,8
SP054,86
SP057,88
SP058,1
SP059,1
SP0599,17
SP06,11
SP0601,1
SP0604,1
SP0606,39
SP0607,281
SP0609,11
SP0614,61
SP0616,38
SP0688,1
SP0693,8
SP0696,1
SP0699,9
SP06AT,1
SP0709,10
SP0711,18
SP0717,44
SP0718,61
SP0792,3
SP0795,2
SP08,26
SP0801,59
SP0802,19
SP0805,34
SP0812,4
SP0813,10
SP0815,138
SP0819,438
SP0897,1
SP09,3
SP0901,58
SP0904,3
SP0905,12
SP0906,14
SP0911,2
SP0995,1
SP0997,3
SP0999,7
SP09EL,12
SP1,4
SP10,15
SP100,5
SP1009,16
SP101,9
SP1010,2
SP1013,1
SP1014,119
SP1017,15
SP1018,46
SP1019,1
SP1020,149
SP1025,1
SP1027,3
SP1031,6
SP105,111
SP1059,5
SP1070,22
SP1079,9
SP1085,1
SP1090,3
SP11,1
SP1103,4
SP1105,22
SP1112,6
SP1113,59
SP1115,146
SP1116,6
SP1123,2
SP1129,16
SP114,51
SP1140,2
SP1149,17
SP1159,1
SP1160,12
SP1179,3
SP1199,2
SP1205,8
SP1207,2
SP1209,9
SP1210,60
SP1213,7
SP1214,20
SP1215,21
SP1218,20
SP1219,1
SP1250,6
SP1269,5
SP1270,11
SP1289,17
SP1293,1
SP1298,2
SP1299,2
SP1300,7
SP1309,1
SP1312,1
SP1319,23
SP14,42
SP1401,8
SP14MU,5
SP1609,7
SP1694,3
SP1697,3
SP17,6
SP1794,2
SP19,47
SP1989,1
SP1993,1
SP1997,8
SP1999,22
SP20,2
SP2000,41
SP2001,22
SP2002,99
SP2003,34
SP2004,29
SP2005,52
SP2006,66
SP2007,2719
SP2008,95
SP2009,346
SP201,29
SP2010,124
SP2011,90
SP2012,533
SP2013,670
SP2014,577
SP2015,607
SP2016,509
SP2017,695
SP2018,888
SP2019,1369
SP2021,280
SP203,17
SP206,14
SP2103,14
SP2104,11
SP2179,1
SP2191,1
SP2196,1
SP2197,2
SP2249,9
SP2260,8
SP2263,14
SP2299,12
SP2396,24
SP2398,3
SP2406,7
SP244,18
SP2489,1
SP2491,1
SP2492,1
SP2493,1
SP2495,2
SP2503,5
SP2505,13
SP251,137
SP252,85
SP257B,98
SP2597,1
SP264,6
SP267,1
SP2690,2
SP2691,1
SP2694,5
SP270,6
SP282,9
SP284B,6
SP2889,1
SP289,2
SP2894,2
SP2895,1
SP2997,2
SP3,9
SP306,65
SP3105,1
SP312,61
SP3139,4
SP3188,1
SP3190,2
SP320,6
SP3204,1
SP3260,5
SP327,3
SP3319,2
SP3353,49
SP3357,31
SP336,114
SP34,7
SP344,54
SP346,9
SP35,14
SP350,6
SP363,37
SP377,1
SP381,10
SP385,195
SP388,5
SP39,11
SP396,37
SP3984,2
SP40,13
SP405,38
SP406,13
SP4103,44
SP4159,1
SP4179,2
SP4197,9
SP420,44
SP4202,6
SP421,44
SP4219,3
SP4230,2
SP4296,14
SP43,3
SP4301,20
SP4309,1
SP434,17
SP4400,55
SP443,101
SP4489,2
SP4495,21
SP459,22
SP4604,13
SP4610,37
SP4699,14
SP47,1
SP476,7
SP4787,2
SP4792,2
SP4798,15
SP4814,41
SP482,31
SP487,3
SP49,50
SP5,14
SP508,29
SP5110,12
SP5139,1
SP52,37
SP5200,8
SP5208,1
SP5210,6
SP5220,1
SP5230,8
SP5239,1
SP5249,6
SP5259,3
SP5298,17
SP54,15
SP55,2
SP56,9
SP5608,19
SP5702,15
SP5796,2
SP5812,14
SP5900,17
SP6011,64
SP6012,114
SP6108,13
SP6109,25
SP6160,1
SP6179,3
SP6193,1
SP6208,50
SP6244,1
SP6259,3
SP6270,1
SP6303,6
SP6309,29
SP6312,62
SP6314,53
SP6397,5
SP6402,8
SP6501,29
SP6507,98
SP6600,4
SP6695,1
SP6705,44
SP6810,26
SP686,1
SP6899,7
SP694,1
SP696,8
SP7,2
SP7279,5
SP7290,5
SP7398,4
SP8179,5
SP8210,1
SP8269,2
SP8319,9
SP8393,2
SP8505,19
SP8597,5
SP891,1
SP901,1
SP911,1
SP9149,1
SP9169,1
SP9199,3
SP9200,66
SP9249,1
SP9263,11
SP9279,1
SP9303,2
SP931,4
SP9310,2
SP9506,6
SP951,4
SP9510,14
SP953,29
SP961,8
SP9694,1
SP971,5
SP9710,43
SP972,4
SP973,7
SP9805,25
SP981,8
SP9813,32
SP9902,11
SP9904,5
SP991,10
SP992,10
SP993,30
SP994,141
SP996,1
SP9LON,5
SPA UB,1
SPAB05,27
SPAB07,14
SPAC02,5
SPAC05,1
SPB072,48
SPB434,58
SPBA15,11
SPBC07,4
SPBC12,1
SPBCL6,10
SPBE07,30
SPBE17,68
SPBO67,1
SPBU15,12
SPC,5
SPC268,10
SPC331,91
SPC415,5
SPCE,6
SPCH05,5
SPCITY,14
SPCR07,19
SPCV,15
SPCW12,433
SPDB07,29
SPDWES,15
SPE,32
SPEB04,13
SPED09,5
SPEL06,37
SPEU07,43
SPF511,15
SPFB01,1
SPFH97,2
SPGM07,99
SPGN08,4
SPGN17,11706
SPGP14,1
SPHB06,30
SPHB07,1
SPHO1,19
SPHS17,39
SPJF33,1
SPLC07,4
SPLC09,4
SPLLIB,4
SPLR04,2
SPMD17,14
SPML05,1
SPMPCI,76
SPMPTX,232
SPMU12,3
SPOBO6,1
SPPL07,7
SPPR08,3
SPQS06,4
SPRB04,7
SPRB05,12
SPRB97,1
SPRH04,11
SPRH97,1
SPRK06,2
SPSB05,38
SPSB07,32
SPSBF6,13
SPSC07,121
SPSCH,17
SPSD,39
SPSL05,4
SPSL09,3
SPSS,6
SPST06,9
SPST10,3
SPST11,1
SPST16,14
SPSTQ,13
SPSW10,6
SPTH09,33
SPUQ07,3
SPVC07,13
SPWC19,30
SPWF18,65
